"gutenberg_id" "text"
766 "particularly advise me to dismiss that idea from my mind, as not being"
766 "worthy of my gentlemanly character; but that he would be glad to hear"
766 "from me of what improvement I thought the Commons susceptible?"
766 ""
766 "Taking that part of the Commons which happened to be nearest to us--for"
766 "our man was unmarried by this time, and we were out of Court, and"
766 "strolling past the Prerogative Office--I submitted that I thought the"
766 "Prerogative Office rather a queerly managed institution. Mr. Spenlow"
766 "inquired in what respect? I replied, with all due deference to his"
766 "experience (but with more deference, I am afraid, to his being Dora's"
766 "father), that perhaps it was a little nonsensical that the Registry of"
766 "that Court, containing the original wills of all persons leaving effects"
766 "within the immense province of Canterbury, for three whole centuries,"
766 "should be an accidental building, never designed for the purpose, leased"
766 "by the registrars for their Own private emolument, unsafe, not even"
766 "ascertained to be fire-proof, choked with the important documents"
766 "it held, and positively, from the roof to the basement, a mercenary"
766 "speculation of the registrars, who took great fees from the public, and"
766 "crammed the public's wills away anyhow and anywhere, having no other"
766 "object than to get rid of them cheaply. That, perhaps, it was a little"
766 "unreasonable that these registrars in the receipt of profits amounting"
766 "to eight or nine thousand pounds a year (to say nothing of the profits"
766 "of the deputy registrars, and clerks of seats), should not be obliged to"
766 "spend a little of that money, in finding a reasonably safe place for the"
766 "important documents which all classes of people were compelled to hand"
766 "over to them, whether they would or no. That, perhaps, it was a little"
766 "unjust, that all the great offices in this great office should be"
766 "magnificent sinecures, while the unfortunate working-clerks in the cold"
766 "dark room upstairs were the worst rewarded, and the least considered"
766 "men, doing important services, in London. That perhaps it was a little"
766 "indecent that the principal registrar of all, whose duty it was to"
766 "find the public, constantly resorting to this place, all needful"
766 "accommodation, should be an enormous sinecurist in virtue of that post"
766 "(and might be, besides, a clergyman, a pluralist, the holder of a"
766 "staff in a cathedral, and what not),--while the public was put to the"
766 "inconvenience of which we had a specimen every afternoon when the office"
766 "was busy, and which we knew to be quite monstrous. That, perhaps,"
766 "in short, this Prerogative Office of the diocese of Canterbury was"
766 "altogether such a pestilent job, and such a pernicious absurdity, that"
766 "but for its being squeezed away in a corner of St. Paul's Churchyard,"
766 "which few people knew, it must have been turned completely inside out,"
766 "and upside down, long ago."
766 ""
766 "Mr. Spenlow smiled as I became modestly warm on the subject, and then"
766 "argued this question with me as he had argued the other. He said, what"
766 "was it after all? It was a question of feeling. If the public felt"
766 "that their wills were in safe keeping, and took it for granted that the"
766 "office was not to be made better, who was the worse for it? Nobody. Who"
766 "was the better for it? All the Sinecurists. Very well. Then the good"
766 "predominated. It might not be a perfect system; nothing was perfect;"
766 "but what he objected to, was, the insertion of the wedge. Under the"
766 "Prerogative Office, the country had been glorious. Insert the wedge into"
766 "the Prerogative Office, and the country would cease to be glorious. He"
766 "considered it the principle of a gentleman to take things as he found"
766 "them; and he had no doubt the Prerogative Office would last our time. I"
766 "deferred to his opinion, though I had great doubts of it myself. I find"
766 "he was right, however; for it has not only lasted to the present moment,"
766 "but has done so in the teeth of a great parliamentary report made (not"
766 "too willingly) eighteen years ago, when all these objections of mine"
766 "were set forth in detail, and when the existing stowage for wills was"
766 "described as equal to the accumulation of only two years and a half"
766 "more. What they have done with them since; whether they have lost many,"
766 "or whether they sell any, now and then, to the butter shops; I don't"
766 "know. I am glad mine is not there, and I hope it may not go there, yet"
766 "awhile."
766 ""
766 "I have set all this down, in my present blissful chapter, because here"
766 "it comes into its natural place. Mr. Spenlow and I falling into this"
766 "conversation, prolonged it and our saunter to and fro, until we diverged"
766 "into general topics. And so it came about, in the end, that Mr. Spenlow"
766 "told me this day week was Dora's birthday, and he would be glad if I"
766 "would come down and join a little picnic on the occasion. I went out of"
766 "my senses immediately; became a mere driveller next day, on receipt of"
766 "a little lace-edged sheet of note-paper, 'Favoured by papa. To remind';"
766 "and passed the intervening period in a state of dotage."
766 ""
766 "I think I committed every possible absurdity in the way of preparation"
766 "for this blessed event. I turn hot when I remember the cravat I bought."
766 "My boots might be placed in any collection of instruments of torture."
766 "I provided, and sent down by the Norwood coach the night before, a"
766 "delicate little hamper, amounting in itself, I thought, almost to a"
766 "declaration. There were crackers in it with the tenderest mottoes that"
766 "could be got for money. At six in the morning, I was in Covent Garden"
766 "Market, buying a bouquet for Dora. At ten I was on horseback (I hired a"
766 "gallant grey, for the occasion), with the bouquet in my hat, to keep it"
766 "fresh, trotting down to Norwood."
766 ""
766 "I suppose that when I saw Dora in the garden and pretended not to see"
766 "her, and rode past the house pretending to be anxiously looking for"
766 "it, I committed two small fooleries which other young gentlemen in my"
766 "circumstances might have committed--because they came so very natural"
766 "to me. But oh! when I DID find the house, and DID dismount at the"
766 "garden-gate, and drag those stony-hearted boots across the lawn to Dora"
766 "sitting on a garden-seat under a lilac tree, what a spectacle she was,"
766 "upon that beautiful morning, among the butterflies, in a white chip"
766 "bonnet and a dress of celestial blue! There was a young lady with"
766 "her--comparatively stricken in years--almost twenty, I should say. Her"
766 "name was Miss Mills. And Dora called her Julia. She was the bosom friend"
766 "of Dora. Happy Miss Mills!"
766 ""
766 "Jip was there, and Jip WOULD bark at me again. When I presented my"
766 "bouquet, he gnashed his teeth with jealousy. Well he might. If he had"
766 "the least idea how I adored his mistress, well he might!"
766 ""
766 "'Oh, thank you, Mr. Copperfield! What dear flowers!' said Dora."
766 ""
766 "I had had an intention of saying (and had been studying the best form of"
766 "words for three miles) that I thought them beautiful before I saw them"
766 "so near HER. But I couldn't manage it. She was too bewildering. To see"
766 "her lay the flowers against her little dimpled chin, was to lose all"
766 "presence of mind and power of language in a feeble ecstasy. I wonder I"
766 "didn't say, 'Kill me, if you have a heart, Miss Mills. Let me die here!'"
766 ""
766 "Then Dora held my flowers to Jip to smell. Then Jip growled, and"
766 "wouldn't smell them. Then Dora laughed, and held them a little closer"
766 "to Jip, to make him. Then Jip laid hold of a bit of geranium with his"
766 "teeth, and worried imaginary cats in it. Then Dora beat him, and pouted,"
766 "and said, 'My poor beautiful flowers!' as compassionately, I thought, as"
766 "if Jip had laid hold of me. I wished he had!"
766 ""
766 "'You'll be so glad to hear, Mr. Copperfield,' said Dora, 'that that"
766 "cross Miss Murdstone is not here. She has gone to her brother's"
766 "marriage, and will be away at least three weeks. Isn't that delightful?'"
766 ""
766 "I said I was sure it must be delightful to her, and all that was"
766 "delightful to her was delightful to me. Miss Mills, with an air of"
766 "superior wisdom and benevolence, smiled upon us."
766 ""
766 "'She is the most disagreeable thing I ever saw,' said Dora. 'You can't"
766 "believe how ill-tempered and shocking she is, Julia.'"
766 ""
766 "'Yes, I can, my dear!' said Julia."
766 ""
766 "'YOU can, perhaps, love,' returned Dora, with her hand on Julia's."
766 "'Forgive my not excepting you, my dear, at first.'"
766 ""
766 "I learnt, from this, that Miss Mills had had her trials in the course"
766 "of a chequered existence; and that to these, perhaps, I might refer that"
766 "wise benignity of manner which I had already noticed. I found, in"
766 "the course of the day, that this was the case: Miss Mills having been"
766 "unhappy in a misplaced affection, and being understood to have retired"
766 "from the world on her awful stock of experience, but still to take a"
766 "calm interest in the unblighted hopes and loves of youth."
766 ""
766 "But now Mr. Spenlow came out of the house, and Dora went to him,"
766 "saying, 'Look, papa, what beautiful flowers!' And Miss Mills smiled"
766 "thoughtfully, as who should say, 'Ye Mayflies, enjoy your brief"
766 "existence in the bright morning of life!' And we all walked from the"
766 "lawn towards the carriage, which was getting ready."
766 ""
766 "I shall never have such a ride again. I have never had such another."
766 "There were only those three, their hamper, my hamper, and the"
766 "guitar-case, in the phaeton; and, of course, the phaeton was open; and"
766 "I rode behind it, and Dora sat with her back to the horses, looking"
766 "towards me. She kept the bouquet close to her on the cushion, and"
766 "wouldn't allow Jip to sit on that side of her at all, for fear he should"
766 "crush it. She often carried it in her hand, often refreshed herself"
766 "with its fragrance. Our eyes at those times often met; and my great"
766 "astonishment is that I didn't go over the head of my gallant grey into"
766 "the carriage."
766 ""
766 "There was dust, I believe. There was a good deal of dust, I believe. I"
766 "have a faint impression that Mr. Spenlow remonstrated with me for riding"
766 "in it; but I knew of none. I was sensible of a mist of love and beauty"
766 "about Dora, but of nothing else. He stood up sometimes, and asked me"
766 "what I thought of the prospect. I said it was delightful, and I dare"
766 "say it was; but it was all Dora to me. The sun shone Dora, and the birds"
766 "sang Dora. The south wind blew Dora, and the wild flowers in the hedges"
766 "were all Doras, to a bud. My comfort is, Miss Mills understood me. Miss"
766 "Mills alone could enter into my feelings thoroughly."
766 ""
766 "I don't know how long we were going, and to this hour I know as little"
766 "where we went. Perhaps it was near Guildford. Perhaps some Arabian-night"
766 "magician, opened up the place for the day, and shut it up for ever when"
766 "we came away. It was a green spot, on a hill, carpeted with soft turf."
766 "There were shady trees, and heather, and, as far as the eye could see, a"
766 "rich landscape."
766 ""
766 "It was a trying thing to find people here, waiting for us; and my"
766 "jealousy, even of the ladies, knew no bounds. But all of my own"
766 "sex--especially one impostor, three or four years my elder, with a red"
766 "whisker, on which he established an amount of presumption not to be"
766 "endured--were my mortal foes."
766 ""
766 "We all unpacked our baskets, and employed ourselves in getting dinner"
766 "ready. Red Whisker pretended he could make a salad (which I don't"
766 "believe), and obtruded himself on public notice. Some of the young"
766 "ladies washed the lettuces for him, and sliced them under his"
766 "directions. Dora was among these. I felt that fate had pitted me against"
766 "this man, and one of us must fall."
766 ""
766 "Red Whisker made his salad (I wondered how they could eat it. Nothing"
766 "should have induced ME to touch it!) and voted himself into the charge"
766 "of the wine-cellar, which he constructed, being an ingenious beast, in"
766 "the hollow trunk of a tree. By and by, I saw him, with the majority of a"
766 "lobster on his plate, eating his dinner at the feet of Dora!"
766 ""
766 "I have but an indistinct idea of what happened for some time after this"
766 "baleful object presented itself to my view. I was very merry, I know;"
766 "but it was hollow merriment. I attached myself to a young creature in"
766 "pink, with little eyes, and flirted with her desperately. She received"
766 "my attentions with favour; but whether on my account solely, or because"
766 "she had any designs on Red Whisker, I can't say. Dora's health was"
766 "drunk. When I drank it, I affected to interrupt my conversation for that"
766 "purpose, and to resume it immediately afterwards. I caught Dora's eye as"
766 "I bowed to her, and I thought it looked appealing. But it looked at me"
766 "over the head of Red Whisker, and I was adamant."
766 ""
766 "The young creature in pink had a mother in green; and I rather think the"
766 "latter separated us from motives of policy. Howbeit, there was a general"
766 "breaking up of the party, while the remnants of the dinner were being"
766 "put away; and I strolled off by myself among the trees, in a raging and"
766 "remorseful state. I was debating whether I should pretend that I was not"
766 "well, and fly--I don't know where--upon my gallant grey, when Dora and"
766 "Miss Mills met me."
766 ""
766 "'Mr. Copperfield,' said Miss Mills, 'you are dull.'"
766 ""
766 "I begged her pardon. Not at all."
766 ""
766 "'And Dora,' said Miss Mills, 'YOU are dull.'"
766 ""
766 "Oh dear no! Not in the least."
766 ""
766 "'Mr. Copperfield and Dora,' said Miss Mills, with an almost venerable"
766 "air. 'Enough of this. Do not allow a trivial misunderstanding to wither"
766 "the blossoms of spring, which, once put forth and blighted, cannot be"
766 "renewed. I speak,' said Miss Mills, 'from experience of the past--the"
766 "remote, irrevocable past. The gushing fountains which sparkle in the"
766 "sun, must not be stopped in mere caprice; the oasis in the desert of"
766 "Sahara must not be plucked up idly.'"
766 ""
766 "I hardly knew what I did, I was burning all over to that extraordinary"
766 "extent; but I took Dora's little hand and kissed it--and she let me!"
766 "I kissed Miss Mills's hand; and we all seemed, to my thinking, to go"
766 "straight up to the seventh heaven. We did not come down again. We stayed"
766 "up there all the evening. At first we strayed to and fro among the"
766 "trees: I with Dora's shy arm drawn through mine: and Heaven knows,"
766 "folly as it all was, it would have been a happy fate to have been struck"
766 "immortal with those foolish feelings, and have stayed among the trees"
766 "for ever!"
766 ""
766 "But, much too soon, we heard the others laughing and talking, and"
766 "calling 'where's Dora?' So we went back, and they wanted Dora to sing."
766 "Red Whisker would have got the guitar-case out of the carriage, but Dora"
766 "told him nobody knew where it was, but I. So Red Whisker was done for"
766 "in a moment; and I got it, and I unlocked it, and I took the guitar out,"
766 "and I sat by her, and I held her handkerchief and gloves, and I drank in"
766 "every note of her dear voice, and she sang to ME who loved her, and all"
766 "the others might applaud as much as they liked, but they had nothing to"
766 "do with it!"
766 ""
766 "I was intoxicated with joy. I was afraid it was too happy to be real,"
766 "and that I should wake in Buckingham Street presently, and hear Mrs."
766 "Crupp clinking the teacups in getting breakfast ready. But Dora sang,"
766 "and others sang, and Miss Mills sang--about the slumbering echoes in the"
766 "caverns of Memory; as if she were a hundred years old--and the evening"
766 "came on; and we had tea, with the kettle boiling gipsy-fashion; and I"
766 "was still as happy as ever."
766 ""
766 "I was happier than ever when the party broke up, and the other people,"
766 "defeated Red Whisker and all, went their several ways, and we went ours"
766 "through the still evening and the dying light, with sweet scents"
766 "rising up around us. Mr. Spenlow being a little drowsy after the"
766 "champagne--honour to the soil that grew the grape, to the grape that"
766 "made the wine, to the sun that ripened it, and to the merchant who"
766 "adulterated it!--and being fast asleep in a corner of the carriage, I"
766 "rode by the side and talked to Dora. She admired my horse and patted"
766 "him--oh, what a dear little hand it looked upon a horse!--and her shawl"
766 "would not keep right, and now and then I drew it round her with my arm;"
766 "and I even fancied that Jip began to see how it was, and to understand"
766 "that he must make up his mind to be friends with me."
766 ""
766 "That sagacious Miss Mills, too; that amiable, though quite used up,"
766 "recluse; that little patriarch of something less than twenty, who had"
766 "done with the world, and mustn't on any account have the slumbering"
766 "echoes in the caverns of Memory awakened; what a kind thing she did!"
766 ""
766 "'Mr. Copperfield,' said Miss Mills, 'come to this side of the carriage a"
766 "moment--if you can spare a moment. I want to speak to you.'"
766 ""
766 "Behold me, on my gallant grey, bending at the side of Miss Mills, with"
766 "my hand upon the carriage door!"
766 ""
766 "'Dora is coming to stay with me. She is coming home with me the day"
766 "after tomorrow. If you would like to call, I am sure papa would be"
766 "happy to see you.' What could I do but invoke a silent blessing on Miss"
766 "Mills's head, and store Miss Mills's address in the securest corner of"
766 "my memory! What could I do but tell Miss Mills, with grateful looks"
766 "and fervent words, how much I appreciated her good offices, and what an"
766 "inestimable value I set upon her friendship!"
766 ""
766 "Then Miss Mills benignantly dismissed me, saying, 'Go back to Dora!' and"
766 "I went; and Dora leaned out of the carriage to talk to me, and we talked"
766 "all the rest of the way; and I rode my gallant grey so close to the"
766 "wheel that I grazed his near fore leg against it, and 'took the bark"
766 "off', as his owner told me, 'to the tune of three pun' sivin'--which I"
766 "paid, and thought extremely cheap for so much joy. What time Miss Mills"
766 "sat looking at the moon, murmuring verses--and recalling, I suppose, the"
766 "ancient days when she and earth had anything in common."
766 ""
766 "Norwood was many miles too near, and we reached it many hours too soon;"
766 "but Mr. Spenlow came to himself a little short of it, and said,"
766 "'You must come in, Copperfield, and rest!' and I consenting, we had"
766 "sandwiches and wine-and-water. In the light room, Dora blushing looked"
766 "so lovely, that I could not tear myself away, but sat there staring, in"
766 "a dream, until the snoring of Mr. Spenlow inspired me with sufficient"
766 "consciousness to take my leave. So we parted; I riding all the way"
766 "to London with the farewell touch of Dora's hand still light on mine,"
766 "recalling every incident and word ten thousand times; lying down in my"
766 "own bed at last, as enraptured a young noodle as ever was carried out of"
766 "his five wits by love."
766 ""
766 "When I awoke next morning, I was resolute to declare my passion to Dora,"
766 "and know my fate. Happiness or misery was now the question. There was no"
766 "other question that I knew of in the world, and only Dora could give the"
766 "answer to it. I passed three days in a luxury of wretchedness, torturing"
766 "myself by putting every conceivable variety of discouraging construction"
766 "on all that ever had taken place between Dora and me. At last, arrayed"
766 "for the purpose at a vast expense, I went to Miss Mills's, fraught with"
766 "a declaration."
766 ""
766 "How many times I went up and down the street, and round the"
766 "square--painfully aware of being a much better answer to the old riddle"
766 "than the original one--before I could persuade myself to go up the steps"
766 "and knock, is no matter now. Even when, at last, I had knocked, and was"
766 "waiting at the door, I had some flurried thought of asking if that"
766 "were Mr. Blackboy's (in imitation of poor Barkis), begging pardon, and"
766 "retreating. But I kept my ground."
766 ""
766 "Mr. Mills was not at home. I did not expect he would be. Nobody wanted"
766 "HIM. Miss Mills was at home. Miss Mills would do."
766 ""
766 "I was shown into a room upstairs, where Miss Mills and Dora were. Jip"
766 "was there. Miss Mills was copying music (I recollect, it was a new song,"
766 "called 'Affection's Dirge'), and Dora was painting flowers. What were my"
766 "feelings, when I recognized my own flowers; the identical Covent Garden"
766 "Market purchase! I cannot say that they were very like, or that"
766 "they particularly resembled any flowers that have ever come under my"
766 "observation; but I knew from the paper round them which was accurately"
766 "copied, what the composition was."
766 ""
766 "Miss Mills was very glad to see me, and very sorry her papa was not at"
766 "home: though I thought we all bore that with fortitude. Miss Mills was"
766 "conversational for a few minutes, and then, laying down her pen upon"
766 "'Affection's Dirge', got up, and left the room."
766 ""
766 "I began to think I would put it off till tomorrow."
766 ""
766 "'I hope your poor horse was not tired, when he got home at night,' said"
766 "Dora, lifting up her beautiful eyes. 'It was a long way for him.'"
766 ""
766 "I began to think I would do it today."
766 ""
766 "'It was a long way for him,' said I, 'for he had nothing to uphold him"
766 "on the journey.'"
766 ""
766 "'Wasn't he fed, poor thing?' asked Dora."
766 ""
766 "I began to think I would put it off till tomorrow."
766 ""
766 "'Ye-yes,' I said, 'he was well taken care of. I mean he had not the"
766 "unutterable happiness that I had in being so near you.'"
766 ""
766 "Dora bent her head over her drawing and said, after a little while--I"
766 "had sat, in the interval, in a burning fever, and with my legs in a very"
766 "rigid state--"
766 ""
766 "'You didn't seem to be sensible of that happiness yourself, at one time"
766 "of the day.'"
766 ""
766 "I saw now that I was in for it, and it must be done on the spot."
766 ""
766 "'You didn't care for that happiness in the least,' said Dora, slightly"
766 "raising her eyebrows, and shaking her head, 'when you were sitting by"
766 "Miss Kitt.'"
766 ""
766 "Kitt, I should observe, was the name of the creature in pink, with the"
766 "little eyes."
766 ""
766 "'Though certainly I don't know why you should,' said Dora, 'or why you"
766 "should call it a happiness at all. But of course you don't mean what you"
766 "say. And I am sure no one doubts your being at liberty to do whatever"
766 "you like. Jip, you naughty boy, come here!'"
766 ""
766 "I don't know how I did it. I did it in a moment. I intercepted Jip."
766 "I had Dora in my arms. I was full of eloquence. I never stopped for a"
766 "word. I told her how I loved her. I told her I should die without her."
766 "I told her that I idolized and worshipped her. Jip barked madly all the"
766 "time."
766 ""
766 "When Dora hung her head and cried, and trembled, my eloquence increased"
766 "so much the more. If she would like me to die for her, she had but to"
766 "say the word, and I was ready. Life without Dora's love was not a thing"
766 "to have on any terms. I couldn't bear it, and I wouldn't. I had loved"
766 "her every minute, day and night, since I first saw her. I loved her at"
766 "that minute to distraction. I should always love her, every minute, to"
766 "distraction. Lovers had loved before, and lovers would love again; but"
766 "no lover had loved, might, could, would, or should ever love, as I loved"
766 "Dora. The more I raved, the more Jip barked. Each of us, in his own way,"
766 "got more mad every moment."
766 ""
766 "Well, well! Dora and I were sitting on the sofa by and by, quiet enough,"
766 "and Jip was lying in her lap, winking peacefully at me. It was off my"
766 "mind. I was in a state of perfect rapture. Dora and I were engaged."
766 ""
766 "I suppose we had some notion that this was to end in marriage. We must"
766 "have had some, because Dora stipulated that we were never to be married"
766 "without her papa's consent. But, in our youthful ecstasy, I don't think"
766 "that we really looked before us or behind us; or had any aspiration"
766 "beyond the ignorant present. We were to keep our secret from Mr."
766 "Spenlow; but I am sure the idea never entered my head, then, that there"
766 "was anything dishonourable in that."
766 ""
766 "Miss Mills was more than usually pensive when Dora, going to find her,"
766 "brought her back;--I apprehend, because there was a tendency in what had"
766 "passed to awaken the slumbering echoes in the caverns of Memory. But she"
766 "gave us her blessing, and the assurance of her lasting friendship, and"
766 "spoke to us, generally, as became a Voice from the Cloister."
766 ""
766 "What an idle time it was! What an insubstantial, happy, foolish time it"
766 "was!"
766 ""
766 "When I measured Dora's finger for a ring that was to be made of"
766 "Forget-me-nots, and when the jeweller, to whom I took the measure, found"
766 "me out, and laughed over his order-book, and charged me anything he"
766 "liked for the pretty little toy, with its blue stones--so associated"
766 "in my remembrance with Dora's hand, that yesterday, when I saw such"
766 "another, by chance, on the finger of my own daughter, there was a"
766 "momentary stirring in my heart, like pain!"
766 ""
766 "When I walked about, exalted with my secret, and full of my own"
766 "interest, and felt the dignity of loving Dora, and of being beloved, so"
766 "much, that if I had walked the air, I could not have been more above the"
766 "people not so situated, who were creeping on the earth!"
766 ""
766 "When we had those meetings in the garden of the square, and sat within"
766 "the dingy summer-house, so happy, that I love the London sparrows to"
766 "this hour, for nothing else, and see the plumage of the tropics in their"
766 "smoky feathers! When we had our first great quarrel (within a week"
766 "of our betrothal), and when Dora sent me back the ring, enclosed in a"
766 "despairing cocked-hat note, wherein she used the terrible expression"
766 "that 'our love had begun in folly, and ended in madness!' which dreadful"
766 "words occasioned me to tear my hair, and cry that all was over!"
766 ""
766 "When, under cover of the night, I flew to Miss Mills, whom I saw by"
766 "stealth in a back kitchen where there was a mangle, and implored Miss"
766 "Mills to interpose between us and avert insanity. When Miss Mills"
766 "undertook the office and returned with Dora, exhorting us, from the"
766 "pulpit of her own bitter youth, to mutual concession, and the avoidance"
766 "of the Desert of Sahara!"
766 ""
766 "When we cried, and made it up, and were so blest again, that the back"
766 "kitchen, mangle and all, changed to Love's own temple, where we arranged"
766 "a plan of correspondence through Miss Mills, always to comprehend at"
766 "least one letter on each side every day!"
766 ""
766 "What an idle time! What an insubstantial, happy, foolish time! Of all"
766 "the times of mine that Time has in his grip, there is none that in one"
766 "retrospect I can smile at half so much, and think of half so tenderly."
766 ""
766 ""
766 ""
766 "<CHAPTER 34. MY AUNT ASTONISHES ME>"
766 ""
766 ""
766 "I wrote to Agnes as soon as Dora and I were engaged. I wrote her a long"
766 "letter, in which I tried to make her comprehend how blest I was, and"
766 "what a darling Dora was. I entreated Agnes not to regard this as a"
766 "thoughtless passion which could ever yield to any other, or had the"
766 "least resemblance to the boyish fancies that we used to joke about. I"
766 "assured her that its profundity was quite unfathomable, and expressed my"
766 "belief that nothing like it had ever been known."
766 ""
766 "Somehow, as I wrote to Agnes on a fine evening by my open window, and"
766 "the remembrance of her clear calm eyes and gentle face came stealing"
766 "over me, it shed such a peaceful influence upon the hurry and agitation"
766 "in which I had been living lately, and of which my very happiness"
766 "partook in some degree, that it soothed me into tears. I remember that"
766 "I sat resting my head upon my hand, when the letter was half done,"
766 "cherishing a general fancy as if Agnes were one of the elements of my"
766 "natural home. As if, in the retirement of the house made almost sacred"
766 "to me by her presence, Dora and I must be happier than anywhere. As if,"
766 "in love, joy, sorrow, hope, or disappointment; in all emotions; my heart"
766 "turned naturally there, and found its refuge and best friend."
766 ""
766 "Of Steerforth I said nothing. I only told her there had been sad grief"
766 "at Yarmouth, on account of Emily's flight; and that on me it made a"
766 "double wound, by reason of the circumstances attending it. I knew how"
766 "quick she always was to divine the truth, and that she would never be"
766 "the first to breathe his name."
766 ""
766 "To this letter, I received an answer by return of post. As I read it, I"
766 "seemed to hear Agnes speaking to me. It was like her cordial voice in my"
766 "ears. What can I say more!"
766 ""
766 "While I had been away from home lately, Traddles had called twice or"
766 "thrice. Finding Peggotty within, and being informed by Peggotty (who"
766 "always volunteered that information to whomsoever would receive"
766 "it), that she was my old nurse, he had established a good-humoured"
766 "acquaintance with her, and had stayed to have a little chat with her"
766 "about me. So Peggotty said; but I am afraid the chat was all on her"
766 "own side, and of immoderate length, as she was very difficult indeed to"
766 "stop, God bless her! when she had me for her theme."
766 ""
766 "This reminds me, not only that I expected Traddles on a certain"
766 "afternoon of his own appointing, which was now come, but that Mrs. Crupp"
766 "had resigned everything appertaining to her office (the salary excepted)"
766 "until Peggotty should cease to present herself. Mrs. Crupp, after"
766 "holding divers conversations respecting Peggotty, in a very high-pitched"
766 "voice, on the staircase--with some invisible Familiar it would appear,"
766 "for corporeally speaking she was quite alone at those times--addressed a"
766 "letter to me, developing her views. Beginning it with that statement"
766 "of universal application, which fitted every occurrence of her life,"
766 "namely, that she was a mother herself, she went on to inform me that"
766 "she had once seen very different days, but that at all periods of her"
766 "existence she had had a constitutional objection to spies, intruders,"
766 "and informers. She named no names, she said; let them the cap fitted,"
766 "wear it; but spies, intruders, and informers, especially in widders'"
766 "weeds (this clause was underlined), she had ever accustomed herself to"
766 "look down upon. If a gentleman was the victim of spies, intruders, and"
766 "informers (but still naming no names), that was his own pleasure. He"
766 "had a right to please himself; so let him do. All that she, Mrs. Crupp,"
766 "stipulated for, was, that she should not be 'brought in contract'"
766 "with such persons. Therefore she begged to be excused from any further"
766 "attendance on the top set, until things were as they formerly was, and"
766 "as they could be wished to be; and further mentioned that her little"
766 "book would be found upon the breakfast-table every Saturday morning,"
766 "when she requested an immediate settlement of the same, with the"
766 "benevolent view of saving trouble 'and an ill-conwenience' to all"
766 "parties."
766 ""
766 "After this, Mrs. Crupp confined herself to making pitfalls on the"
766 "stairs, principally with pitchers, and endeavouring to delude Peggotty"
766 "into breaking her legs. I found it rather harassing to live in this"
766 "state of siege, but was too much afraid of Mrs. Crupp to see any way out"
766 "of it."
766 ""
766 "'My dear Copperfield,' cried Traddles, punctually appearing at my door,"
766 "in spite of all these obstacles, 'how do you do?'"
766 ""
766 "'My dear Traddles,' said I, 'I am delighted to see you at last, and very"
766 "sorry I have not been at home before. But I have been so much engaged--'"
766 ""
766 "'Yes, yes, I know,' said Traddles, 'of course. Yours lives in London, I"
766 "think.'"
766 ""
766 "'What did you say?'"
766 ""
766 "'She--excuse me--Miss D., you know,' said Traddles, colouring in his"
766 "great delicacy, 'lives in London, I believe?'"
766 ""
766 "'Oh yes. Near London.'"
766 ""
766 "'Mine, perhaps you recollect,' said Traddles, with a serious look,"
766 "'lives down in Devonshire--one of ten. Consequently, I am not so much"
766 "engaged as you--in that sense.'"
766 ""
766 "'I wonder you can bear,' I returned, 'to see her so seldom.'"
766 ""
766 "'Hah!' said Traddles, thoughtfully. 'It does seem a wonder. I suppose it"
766 "is, Copperfield, because there is no help for it?'"
766 ""
766 "'I suppose so,' I replied with a smile, and not without a blush. 'And"
766 "because you have so much constancy and patience, Traddles.'"
766 ""
766 "'Dear me!' said Traddles, considering about it, 'do I strike you in that"
766 "way, Copperfield? Really I didn't know that I had. But she is such"
766 "an extraordinarily dear girl herself, that it's possible she may"
766 "have imparted something of those virtues to me. Now you mention it,"
766 "Copperfield, I shouldn't wonder at all. I assure you she is always"
766 "forgetting herself, and taking care of the other nine.'"
766 ""
766 "'Is she the eldest?' I inquired."
766 ""
766 "'Oh dear, no,' said Traddles. 'The eldest is a Beauty.'"
766 ""
766 "He saw, I suppose, that I could not help smiling at the simplicity of"
766 "this reply; and added, with a smile upon his own ingenuous face:"
766 ""
766 "'Not, of course, but that my Sophy--pretty name, Copperfield, I always"
766 "think?'"
766 ""
766 "'Very pretty!' said I."
766 ""
766 "'Not, of course, but that Sophy is beautiful too in my eyes, and would"
766 "be one of the dearest girls that ever was, in anybody's eyes (I should"
766 "think). But when I say the eldest is a Beauty, I mean she really is"
766 "a--' he seemed to be describing clouds about himself, with both hands:"
766 "'Splendid, you know,' said Traddles, energetically. 'Indeed!' said I."
766 ""
766 "'Oh, I assure you,' said Traddles, 'something very uncommon, indeed!"
766 "Then, you know, being formed for society and admiration, and not being"
766 "able to enjoy much of it in consequence of their limited means, she"
766 "naturally gets a little irritable and exacting, sometimes. Sophy puts"
766 "her in good humour!'"
766 ""
766 "'Is Sophy the youngest?' I hazarded."
766 ""
766 "'Oh dear, no!' said Traddles, stroking his chin. 'The two youngest are"
766 "only nine and ten. Sophy educates 'em.'"
766 ""
766 "'The second daughter, perhaps?' I hazarded."
766 ""
766 "'No,' said Traddles. 'Sarah's the second. Sarah has something the matter"
766 "with her spine, poor girl. The malady will wear out by and by, the"
766 "doctors say, but in the meantime she has to lie down for a twelvemonth."
766 "Sophy nurses her. Sophy's the fourth.'"
766 ""
766 "'Is the mother living?' I inquired."
766 ""
766 "'Oh yes,' said Traddles, 'she is alive. She is a very superior woman"
766 "indeed, but the damp country is not adapted to her constitution, and--in"
